amount,hour_of_day,age_hours,has_duplicate,bank_code,upi_handle,dispute_type
41362.81,14,8.820219233923204,0,AXIS,@phonepe,WRONG_DEBIT
10678.02,20,162.40104945705667,0,AXIS,@upi,TRANSACTION_TIMEOUT
10904.0,15,22.899612293366225,0,ICICI,@okaxis,WRONG_DEBIT
38838.2,14,21.348493241789427,0,HDFC,@phonepe,WRONG_DEBIT
4248.71,22,5.508224994395876,0,ICICI,@ybl,TECHNICAL_DECLINE
8183.68,5,23.927816709044063,0,BOB,@ybl,WRONG_DEBIT
2073.85,4,10.722035358923815,0,ICICI,@okaxis,TECHNICAL_DECLINE
4186.14,1,5.384338565166543,0,AXIS,@phonepe,TECHNICAL_DECLINE
201.83,18,21.416831799253274,1,PNB,@gpay,DUPLICATE_TRANSACTION
4834.52,9,20.632003039390117,1,PNB,@gpay,DUPLICATE_TRANSACTION
21220.46,17,162.4714871554183,0,AXIS,@ybl,BENEFICIARY_NOT_CREDITED
13863.41,11,139.76879259241977,0,ICICI,@okaxis,TRANSACTION_TIMEOUT
14468.51,15,140.32198244275128,0,AXIS,@upi,TRANSACTION_TIMEOUT
39886.82,16,66.13362314850919,0,KOTAK,@ybl,WRONG_DEBIT
3429.17,5,0.690412553601417,0,SBI,@phonepe,TECHNICAL_DECLINE
2671.11,13,18.91696250892866,1,PNB,@okaxis,DUPLICATE_TRANSACTION
3882.81,15,2.400177560243949,0,AXIS,@upi,TECHNICAL_DECLINE
47853.96,10,42.92504570983587,0,AXIS,@ybl,WRONG_DEBIT
77762.91,14,33.039292870927696,0,PNB,@upi,BENEFICIARY_NOT_CREDITED
41443.64,9,124.03647902687062,0,KOTAK,@okaxis,BENEFICIARY_NOT_CREDITED
10046.25,10,100.32781015867769,0,ICICI,@ybl,TRANSACTION_TIMEOUT
29376.16,0,17.36928436044228,0,BOB,@okaxis,WRONG_DEBIT
15142.68,11,80.63509795874108,0,BOB,@ybl,BENEFICIARY_NOT_CREDITED
4608.87,11,4.326297115022474,1,PNB,@gpay,DUPLICATE_TRANSACTION
9442.56,10,11.571487981668849,1,HDFC,@paytm,DUPLICATE_TRANSACTION
16619.63,20,182.82509823511953,0,AXIS,@okaxis,TRANSACTION_TIMEOUT
48438.73,3,30.45127567526311,0,HDFC,@phonepe,WRONG_DEBIT
6206.2,16,8.92677392614246,1,SBI,@phonepe,DUPLICATE_TRANSACTION
2080.33,17,2.792267474447066,0,SBI,@gpay,TECHNICAL_DECLINE
41793.73,18,0.5661811748726953,0,KOTAK,@gpay,WRONG_DEBIT
392.92,10,17.925056650616288,1,KOTAK,@okaxis,DUPLICATE_TRANSACTION
4873.2,8,13.27570009872164,0,AXIS,@phonepe,WRONG_DEBIT
16593.62,1,112.19003828650573,0,HDFC,@paytm,TRANSACTION_TIMEOUT
9344.61,0,188.08185470728367,0,BOB,@paytm,TRANSACTION_TIMEOUT
18484.63,14,182.83828072500916,0,HDFC,@phonepe,TRANSACTION_TIMEOUT
47073.98,9,41.99778156188491,0,ICICI,@gpay,WRONG_DEBIT
16719.1,5,86.57838770267881,0,SBI,@ybl,TRANSACTION_TIMEOUT
1197.0,3,10.356305999309413,0,AXIS,@gpay,TECHNICAL_DECLINE
1465.32,14,5.198774902125113,0,ICICI,@okaxis,TECHNICAL_DECLINE
27042.57,18,2.3408146305618533,0,AXIS,@phonepe,WRONG_DEBIT
6556.12,14,103.83563225466091,0,KOTAK,@okaxis,BENEFICIARY_NOT_CREDITED
11318.21,18,37.57029912078928,0,KOTAK,@gpay,BENEFICIARY_NOT_CREDITED
4673.97,10,23.791355566640608,1,AXIS,@gpay,DUPLICATE_TRANSACTION
4319.78,5,10.737692139082425,0,HDFC,@ybl,TECHNICAL_DECLINE
3545.81,8,7.163163359452521,1,BOB,@okaxis,DUPLICATE_TRANSACTION
1284.04,13,157.21599751566913,0,AXIS,@ybl,TRANSACTION_TIMEOUT
82494.25,16,145.1231101211618,0,KOTAK,@upi,BENEFICIARY_NOT_CREDITED
35911.82,12,99.21472146887392,0,SBI,@okaxis,BENEFICIARY_NOT_CREDITED
1930.81,14,8.673431485942352,0,KOTAK,@okaxis,TECHNICAL_DECLINE
6096.92,0,111.64176924320995,0,AXIS,@phonepe,TRANSACTION_TIMEOUT
16945.1,0,73.78621619029653,0,KOTAK,@paytm,TRANSACTION_TIMEOUT
28295.73,5,42.84157385934097,0,ICICI,@gpay,WRONG_DEBIT
45215.51,9,63.51240320948556,0,ICICI,@okaxis,WRONG_DEBIT
14046.69,17,41.21440686135457,0,HDFC,@okaxis,WRONG_DEBIT
1816.19,10,8.363901786288931,1,ICICI,@gpay,DUPLICATE_TRANSACTION
1815.8,10,5.8722843571044585,1,HDFC,@paytm,DUPLICATE_TRANSACTION
8114.92,22,15.647424603467103,1,SBI,@phonepe,DUPLICATE_TRANSACTION
5764.75,23,16.289430314528655,0,SBI,@phonepe,WRONG_DEBIT
79723.36,9,38.748066111190646,0,AXIS,@okaxis,BENEFICIARY_NOT_CREDITED
4084.48,17,3.4180445994564232,0,BOB,@gpay,TECHNICAL_DECLINE
1048.84,7,2.3129772730303135,0,ICICI,@phonepe,TECHNICAL_DECLINE
4001.73,10,14.210291938797486,1,ICICI,@paytm,DUPLICATE_TRANSACTION
230.6,18,8.959452844299577,0,KOTAK,@upi,TECHNICAL_DECLINE
1312.24,21,23.182033858655714,1,SBI,@phonepe,DUPLICATE_TRANSACTION
8168.45,18,4.142319083152953,0,BOB,@phonepe,WRONG_DEBIT
2024.83,19,7.213721807133085,0,ICICI,@paytm,TECHNICAL_DECLINE
7217.88,15,28.907171951698736,0,HDFC,@ybl,WRONG_DEBIT
6248.9,11,90.23398870474153,0,HDFC,@paytm,TRANSACTION_TIMEOUT
3726.82,8,145.41941969187428,0,KOTAK,@gpay,TRANSACTION_TIMEOUT
6903.77,3,137.06544235446108,0,ICICI,@ybl,TRANSACTION_TIMEOUT
1612.67,7,63.18093306724631,0,SBI,@gpay,TRANSACTION_TIMEOUT
2649.37,13,177.95557707935706,0,SBI,@ybl,TRANSACTION_TIMEOUT
15538.9,17,106.13573746587478,0,AXIS,@phonepe,BENEFICIARY_NOT_CREDITED
2147.42,4,154.5853672911341,0,KOTAK,@ybl,TRANSACTION_TIMEOUT
22483.59,7,1.904378595387052,0,KOTAK,@okaxis,WRONG_DEBIT
6632.46,22,12.793106478879288,1,SBI,@phonepe,DUPLICATE_TRANSACTION
2777.77,11,3.9891682336003536,1,HDFC,@paytm,DUPLICATE_TRANSACTION
69262.78,14,60.222497207364626,0,SBI,@paytm,BENEFICIARY_NOT_CREDITED
21383.43,11,17.76137469839361,0,PNB,@paytm,BENEFICIARY_NOT_CREDITED
24157.4,9,87.40992888939269,0,AXIS,@ybl,BENEFICIARY_NOT_CREDITED
2358.88,4,3.131139945936598,0,KOTAK,@gpay,TECHNICAL_DECLINE
69396.2,13,144.61491358224907,0,ICICI,@paytm,BENEFICIARY_NOT_CREDITED
2771.76,22,9.823662154767423,0,PNB,@upi,TECHNICAL_DECLINE
70190.99,17,133.13322657555372,0,KOTAK,@gpay,BENEFICIARY_NOT_CREDITED
15195.3,17,34.783381368741004,0,HDFC,@ybl,WRONG_DEBIT
12717.54,18,78.13768895096814,0,ICICI,@gpay,TRANSACTION_TIMEOUT
5930.23,16,10.319961074761775,1,HDFC,@phonepe,DUPLICATE_TRANSACTION
4719.5,5,4.083519679361874,0,PNB,@okaxis,TECHNICAL_DECLINE
96023.48,13,10.574119378113807,0,KOTAK,@phonepe,BENEFICIARY_NOT_CREDITED
3949.49,11,8.822890656646344,0,KOTAK,@gpay,TECHNICAL_DECLINE
941.8,10,8.393648872129003,0,PNB,@ybl,TECHNICAL_DECLINE
4104.85,10,0.4317470919470896,1,KOTAK,@phonepe,DUPLICATE_TRANSACTION
9696.87,21,136.844161677328,0,ICICI,@phonepe,TRANSACTION_TIMEOUT
92435.79,14,124.09800815827973,0,HDFC,@okaxis,BENEFICIARY_NOT_CREDITED
3458.58,5,74.2372535757882,0,BOB,@phonepe,TRANSACTION_TIMEOUT
37773.6,17,13.201274524570628,0,PNB,@upi,WRONG_DEBIT
3443.25,9,115.97776372849722,0,KOTAK,@ybl,TRANSACTION_TIMEOUT
5930.93,12,21.139485272219197,1,PNB,@paytm,DUPLICATE_TRANSACTION
42568.97,5,57.09016236440701,0,ICICI,@phonepe,WRONG_DEBIT
14444.93,18,12.600223800313165,0,HDFC,@paytm,WRONG_DEBIT
3540.61,13,4.733027920446478,0,BOB,@upi,TECHNICAL_DECLINE
891.17,13,108.57229149369525,0,SBI,@phonepe,TRANSACTION_TIMEOUT
48147.37,11,30.982217356434326,0,ICICI,@paytm,WRONG_DEBIT
16735.48,20,53.97939415910828,0,PNB,@gpay,TRANSACTION_TIMEOUT
466.87,23,9.123098470366196,0,KOTAK,@gpay,TECHNICAL_DECLINE
3770.28,11,12.929839542958788,1,ICICI,@gpay,DUPLICATE_TRANSACTION
3049.0,15,2.2475075280982537,1,KOTAK,@gpay,DUPLICATE_TRANSACTION
17058.34,22,55.11009013519098,0,HDFC,@okaxis,TRANSACTION_TIMEOUT
4667.9,18,0.8945248103804815,1,AXIS,@phonepe,DUPLICATE_TRANSACTION
2306.86,21,161.7510693634582,0,BOB,@paytm,TRANSACTION_TIMEOUT
19514.77,4,107.42019226230524,0,ICICI,@upi,TRANSACTION_TIMEOUT
3594.82,11,0.12388041747141099,0,KOTAK,@phonepe,TECHNICAL_DECLINE
4683.99,11,6.513045684753522,1,HDFC,@ybl,DUPLICATE_TRANSACTION
13214.79,7,150.34109473914856,0,ICICI,@gpay,TRANSACTION_TIMEOUT
2381.86,20,190.40220260970113,0,KOTAK,@phonepe,TRANSACTION_TIMEOUT
71398.85,15,51.04493676807895,0,ICICI,@upi,BENEFICIARY_NOT_CREDITED
19515.56,8,64.79482956851399,0,SBI,@paytm,WRONG_DEBIT
4651.69,15,11.276840625731769,1,AXIS,@okaxis,DUPLICATE_TRANSACTION
47922.57,15,150.34736560586043,0,BOB,@paytm,BENEFICIARY_NOT_CREDITED
17187.2,6,168.08594457919295,0,KOTAK,@phonepe,TRANSACTION_TIMEOUT
6274.39,8,19.650946905155756,1,AXIS,@paytm,DUPLICATE_TRANSACTION
6623.1,10,63.213189764043335,0,KOTAK,@ybl,TRANSACTION_TIMEOUT
49900.47,15,44.6200241171993,0,KOTAK,@gpay,WRONG_DEBIT
3067.82,10,0.9882328895696642,1,ICICI,@phonepe,DUPLICATE_TRANSACTION
1174.04,9,3.1993044708516263,0,SBI,@paytm,TECHNICAL_DECLINE
3447.54,8,100.49326915381027,0,BOB,@phonepe,TRANSACTION_TIMEOUT
5059.73,14,13.742387876903132,1,AXIS,@okaxis,DUPLICATE_TRANSACTION
8358.84,9,55.635182727849234,0,SBI,@upi,WRONG_DEBIT
3847.15,20,3.28357143724351,1,KOTAK,@okaxis,DUPLICATE_TRANSACTION
14115.61,14,12.45287536267876,0,KOTAK,@ybl,WRONG_DEBIT
6790.32,9,164.53522631425773,0,HDFC,@okaxis,BENEFICIARY_NOT_CREDITED
23100.08,14,105.51218181774969,0,SBI,@ybl,BENEFICIARY_NOT_CREDITED
17850.92,15,122.2608711832317,0,ICICI,@phonepe,BENEFICIARY_NOT_CREDITED
3056.69,1,6.978612611980365,0,ICICI,@ybl,TECHNICAL_DECLINE
480.5,21,5.1280926212588795,0,SBI,@ybl,TECHNICAL_DECLINE
14767.08,9,81.76360545495767,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
27942.83,16,9.555299499347369,0,PNB,@ybl,BENEFICIARY_NOT_CREDITED
27157.39,14,60.713376931335134,0,BOB,@phonepe,WRONG_DEBIT
5202.5,13,177.0601090121104,0,ICICI,@upi,TRANSACTION_TIMEOUT
15124.87,12,132.1248092393702,0,BOB,@paytm,TRANSACTION_TIMEOUT
66082.6,10,87.7510249111957,0,BOB,@okaxis,BENEFICIARY_NOT_CREDITED
2899.14,1,1.789832572890353,0,AXIS,@upi,TECHNICAL_DECLINE
5810.96,9,0.2662313777931251,1,KOTAK,@phonepe,DUPLICATE_TRANSACTION
4580.47,16,109.51861715681869,0,BOB,@okaxis,BENEFICIARY_NOT_CREDITED
506.63,7,103.22782056486912,0,BOB,@ybl,TRANSACTION_TIMEOUT
16939.3,1,16.40834053474611,0,ICICI,@ybl,WRONG_DEBIT
91527.26,18,86.03574073331855,0,ICICI,@paytm,BENEFICIARY_NOT_CREDITED
9712.63,14,149.21252954058747,0,HDFC,@ybl,TRANSACTION_TIMEOUT
14046.78,3,131.29503397508284,0,ICICI,@gpay,TRANSACTION_TIMEOUT
4264.23,22,20.582920338280477,1,KOTAK,@upi,DUPLICATE_TRANSACTION
77722.1,18,3.6961634291206074,0,KOTAK,@ybl,BENEFICIARY_NOT_CREDITED
3270.51,13,3.949161906662283,0,KOTAK,@phonepe,TECHNICAL_DECLINE
4060.86,1,4.646529925232666,0,BOB,@gpay,TECHNICAL_DECLINE
2132.08,9,8.15684775828181,0,ICICI,@upi,TECHNICAL_DECLINE
3498.64,16,9.07126669420998,0,AXIS,@paytm,TECHNICAL_DECLINE
79982.59,14,142.64280814423051,0,BOB,@upi,BENEFICIARY_NOT_CREDITED
57314.67,11,139.3487826414209,0,PNB,@ybl,BENEFICIARY_NOT_CREDITED
13191.85,17,30.4262960484593,0,PNB,@paytm,WRONG_DEBIT
4335.16,21,8.679461936007312,0,HDFC,@ybl,TECHNICAL_DECLINE
4198.06,1,163.9055633142492,0,AXIS,@gpay,TRANSACTION_TIMEOUT
4661.57,21,10.75576247689067,0,HDFC,@ybl,TECHNICAL_DECLINE
9440.7,17,13.9525037128886,1,BOB,@okaxis,DUPLICATE_TRANSACTION
492.45,18,9.796813088939288,0,ICICI,@ybl,TECHNICAL_DECLINE
28136.43,13,50.57481067810794,0,BOB,@gpay,WRONG_DEBIT
4690.14,15,17.70090560574891,1,HDFC,@okaxis,DUPLICATE_TRANSACTION
16464.93,9,140.8333860627339,0,ICICI,@ybl,TRANSACTION_TIMEOUT
1530.49,0,2.4749620304670894,0,PNB,@okaxis,TECHNICAL_DECLINE
3466.12,21,2.8130100642868405,0,HDFC,@upi,TECHNICAL_DECLINE
9580.65,12,16.49010908417113,1,PNB,@okaxis,DUPLICATE_TRANSACTION
5736.44,11,55.806294267787166,0,KOTAK,@ybl,WRONG_DEBIT
633.0,12,139.01978870707822,0,HDFC,@okaxis,TRANSACTION_TIMEOUT
82042.84,16,32.70510346690284,0,SBI,@phonepe,BENEFICIARY_NOT_CREDITED
2699.46,8,2.7840030993292784,0,KOTAK,@upi,TECHNICAL_DECLINE
66039.55,12,136.5577512388578,0,PNB,@gpay,BENEFICIARY_NOT_CREDITED
23348.83,17,8.038515193973032,0,AXIS,@okaxis,WRONG_DEBIT
19379.59,12,68.67706738519894,0,SBI,@upi,WRONG_DEBIT
6810.23,13,21.19267659995553,1,KOTAK,@okaxis,DUPLICATE_TRANSACTION
5237.51,20,61.26581360539076,0,BOB,@okaxis,WRONG_DEBIT
9022.4,18,12.264053122965148,1,SBI,@paytm,DUPLICATE_TRANSACTION
9400.88,20,1.1131523456163954,1,AXIS,@paytm,DUPLICATE_TRANSACTION
4888.9,13,7.569729146213276,0,HDFC,@ybl,TECHNICAL_DECLINE
10259.0,16,45.2954788717503,0,HDFC,@okaxis,WRONG_DEBIT
22767.65,12,10.8160301302808,0,ICICI,@okaxis,WRONG_DEBIT
11050.33,20,180.25805459245979,0,SBI,@phonepe,TRANSACTION_TIMEOUT
1698.62,0,7.926160441397933,0,HDFC,@ybl,TECHNICAL_DECLINE
5211.77,18,13.906886988748457,1,SBI,@okaxis,DUPLICATE_TRANSACTION
6451.7,15,15.152301062752617,1,HDFC,@paytm,DUPLICATE_TRANSACTION
10842.75,13,190.43300153341232,0,PNB,@paytm,TRANSACTION_TIMEOUT
4434.34,12,10.302954743222475,0,ICICI,@ybl,TECHNICAL_DECLINE
7899.07,0,132.73533491067758,0,KOTAK,@gpay,TRANSACTION_TIMEOUT
12081.38,3,32.85284242101712,0,PNB,@gpay,WRONG_DEBIT
3972.9,8,90.65287698013464,0,ICICI,@phonepe,TRANSACTION_TIMEOUT
1969.28,20,2.2065650798611363,0,SBI,@phonepe,TECHNICAL_DECLINE
3434.29,15,10.799883127737314,0,HDFC,@gpay,TECHNICAL_DECLINE
36815.66,9,58.3564646218607,0,PNB,@gpay,WRONG_DEBIT
16649.48,14,36.89658750672824,0,KOTAK,@paytm,BENEFICIARY_NOT_CREDITED
541.12,4,11.481892993107042,0,AXIS,@phonepe,TECHNICAL_DECLINE
188.65,16,21.827344405578394,1,KOTAK,@ybl,DUPLICATE_TRANSACTION
16476.07,22,56.93741296223319,0,KOTAK,@ybl,TRANSACTION_TIMEOUT
115.31,9,84.82702345450042,0,SBI,@gpay,TRANSACTION_TIMEOUT
4681.85,14,38.12508390570432,0,BOB,@ybl,BENEFICIARY_NOT_CREDITED
50372.6,10,117.88535761815065,0,BOB,@ybl,BENEFICIARY_NOT_CREDITED
77999.0,13,114.50483503726728,0,ICICI,@ybl,BENEFICIARY_NOT_CREDITED
84119.82,17,92.31298642998429,0,HDFC,@phonepe,BENEFICIARY_NOT_CREDITED
2313.67,15,2.985236184397705,0,SBI,@phonepe,TECHNICAL_DECLINE
8281.17,6,194.0309920559102,0,ICICI,@ybl,TRANSACTION_TIMEOUT
19119.86,14,43.510968862722244,0,KOTAK,@okaxis,WRONG_DEBIT
5745.71,2,67.66086054347937,0,KOTAK,@phonepe,TRANSACTION_TIMEOUT
4101.32,21,10.860953555182778,0,ICICI,@upi,TECHNICAL_DECLINE
47570.66,5,43.5479183030077,0,AXIS,@gpay,WRONG_DEBIT
9616.34,17,14.877182387496983,1,HDFC,@ybl,DUPLICATE_TRANSACTION
8023.29,14,192.19141415935206,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
3620.72,11,105.29721204013725,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
5921.08,19,14.476859412990603,1,PNB,@okaxis,DUPLICATE_TRANSACTION
2231.83,20,13.268304658199042,1,AXIS,@ybl,DUPLICATE_TRANSACTION
2622.36,22,5.94518659570275,0,KOTAK,@gpay,TECHNICAL_DECLINE
91678.27,15,3.0636698103324624,0,HDFC,@gpay,BENEFICIARY_NOT_CREDITED
52756.59,9,88.38397156623772,0,BOB,@phonepe,BENEFICIARY_NOT_CREDITED
4084.18,3,3.9284474730618646,0,KOTAK,@okaxis,TECHNICAL_DECLINE
9762.88,17,2.031307009713272,1,ICICI,@ybl,DUPLICATE_TRANSACTION
1563.61,2,20.850686232889743,0,HDFC,@upi,WRONG_DEBIT
18605.93,4,175.69151751529301,0,PNB,@upi,TRANSACTION_TIMEOUT
47833.54,9,53.36576896122511,0,PNB,@gpay,WRONG_DEBIT
43548.69,23,67.37642181373876,0,HDFC,@gpay,WRONG_DEBIT
12261.77,12,87.26989506576265,0,KOTAK,@ybl,BENEFICIARY_NOT_CREDITED
15654.42,17,79.50291151635354,0,HDFC,@okaxis,BENEFICIARY_NOT_CREDITED
2746.72,20,3.926699891640834,0,PNB,@ybl,TECHNICAL_DECLINE
16397.01,11,50.57419555436557,0,HDFC,@phonepe,BENEFICIARY_NOT_CREDITED
4851.14,20,1.8159799625525945,0,KOTAK,@gpay,TECHNICAL_DECLINE
3434.65,11,0.7435257858445103,1,AXIS,@ybl,DUPLICATE_TRANSACTION
12211.76,3,142.60255884660882,0,SBI,@okaxis,TRANSACTION_TIMEOUT
2063.33,18,11.281980870076865,0,BOB,@okaxis,TECHNICAL_DECLINE
32486.85,11,28.96547316345769,0,ICICI,@paytm,WRONG_DEBIT
23745.52,11,17.71235273191499,0,HDFC,@ybl,WRONG_DEBIT
2101.61,3,11.237367557840848,0,AXIS,@okaxis,TECHNICAL_DECLINE
97827.99,11,127.5351761703817,0,PNB,@upi,BENEFICIARY_NOT_CREDITED
85032.62,9,52.70655530989744,0,BOB,@phonepe,BENEFICIARY_NOT_CREDITED
5226.79,22,72.83175313721691,0,ICICI,@paytm,TRANSACTION_TIMEOUT
4873.4,17,7.577964994386474,1,AXIS,@paytm,DUPLICATE_TRANSACTION
2686.31,15,35.70250181961319,0,PNB,@gpay,WRONG_DEBIT
24866.82,11,4.471910955417253,0,AXIS,@paytm,WRONG_DEBIT
3832.8,5,11.591978166549369,0,ICICI,@upi,TECHNICAL_DECLINE
83415.94,18,100.80257871458674,0,HDFC,@okaxis,BENEFICIARY_NOT_CREDITED
5204.8,11,5.039212785891625,1,HDFC,@gpay,DUPLICATE_TRANSACTION
73310.36,13,143.24794886546718,0,SBI,@phonepe,BENEFICIARY_NOT_CREDITED
5803.56,19,48.01298486083053,0,SBI,@ybl,TRANSACTION_TIMEOUT
610.89,23,193.73288763501387,0,AXIS,@gpay,TRANSACTION_TIMEOUT
3220.61,9,22.152119630935303,1,HDFC,@upi,DUPLICATE_TRANSACTION
8329.42,2,166.16360863352156,0,KOTAK,@paytm,TRANSACTION_TIMEOUT
12634.51,22,132.71919561703862,0,BOB,@phonepe,TRANSACTION_TIMEOUT
24217.73,7,69.1929801056796,0,ICICI,@okaxis,WRONG_DEBIT
1800.86,8,4.220103029924034,0,ICICI,@phonepe,TECHNICAL_DECLINE
30290.43,2,40.20079625565247,0,SBI,@okaxis,WRONG_DEBIT
17281.23,17,53.42310838171741,0,PNB,@upi,WRONG_DEBIT
16115.95,14,18.761186387612614,0,PNB,@okaxis,WRONG_DEBIT
13414.63,7,139.54615620742462,0,HDFC,@ybl,TRANSACTION_TIMEOUT
32365.96,15,0.1938845786574923,0,SBI,@paytm,WRONG_DEBIT
1304.57,0,8.601893870069,0,SBI,@phonepe,TECHNICAL_DECLINE
27024.85,0,71.60119401516053,0,ICICI,@okaxis,WRONG_DEBIT
833.1,2,9.651262838211146,0,HDFC,@upi,TECHNICAL_DECLINE
5926.81,14,18.454690604266876,1,BOB,@upi,DUPLICATE_TRANSACTION
12003.52,11,65.90437575500664,0,KOTAK,@okaxis,WRONG_DEBIT
13721.4,8,143.50798889815422,0,PNB,@upi,TRANSACTION_TIMEOUT
33037.57,17,38.91491264772583,0,ICICI,@ybl,WRONG_DEBIT
16166.06,14,16.120685012101863,0,AXIS,@phonepe,BENEFICIARY_NOT_CREDITED
14214.95,6,179.7766490501612,0,PNB,@gpay,TRANSACTION_TIMEOUT
72222.88,11,34.41461922427607,0,ICICI,@okaxis,BENEFICIARY_NOT_CREDITED
6069.62,0,124.47690768538581,0,KOTAK,@paytm,TRANSACTION_TIMEOUT
9798.9,16,157.4148064454875,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
19848.76,1,138.68029136631276,0,HDFC,@upi,TRANSACTION_TIMEOUT
30014.31,19,6.671262435177711,0,BOB,@upi,WRONG_DEBIT
86632.45,10,16.34321015587887,0,PNB,@gpay,BENEFICIARY_NOT_CREDITED
7633.59,3,98.96343619854233,0,SBI,@okaxis,TRANSACTION_TIMEOUT
56307.28,14,28.22256543231901,0,AXIS,@gpay,BENEFICIARY_NOT_CREDITED
6615.58,9,14.255990384137231,1,AXIS,@paytm,DUPLICATE_TRANSACTION
99422.4,11,25.505589470423306,0,SBI,@gpay,BENEFICIARY_NOT_CREDITED
4534.42,21,0.08412511432607017,0,AXIS,@phonepe,TECHNICAL_DECLINE
71261.23,13,81.2013653465389,0,PNB,@paytm,BENEFICIARY_NOT_CREDITED
3426.59,21,9.270906967304942,0,PNB,@gpay,TECHNICAL_DECLINE
22245.27,2,20.827832789040414,0,PNB,@paytm,WRONG_DEBIT
2904.25,23,2.926570377640046,0,SBI,@ybl,TECHNICAL_DECLINE
16097.74,13,68.10511926310137,0,AXIS,@gpay,TRANSACTION_TIMEOUT
3334.5,20,13.829232461916252,1,HDFC,@phonepe,DUPLICATE_TRANSACTION
9764.61,10,17.97696722466361,1,HDFC,@upi,DUPLICATE_TRANSACTION
1575.91,4,4.487643553569478,0,BOB,@okaxis,TECHNICAL_DECLINE
218.16,12,126.57436255362097,0,HDFC,@phonepe,TRANSACTION_TIMEOUT
19729.2,1,28.52831700815485,0,ICICI,@ybl,WRONG_DEBIT
18611.13,4,52.62725053895213,0,PNB,@paytm,WRONG_DEBIT
5393.04,0,142.82433470221486,0,KOTAK,@paytm,TRANSACTION_TIMEOUT
42993.1,18,3.153725047784252,0,HDFC,@gpay,WRONG_DEBIT
40294.16,7,46.01480682249739,0,ICICI,@phonepe,WRONG_DEBIT
330.72,12,8.135193972244188,1,PNB,@gpay,DUPLICATE_TRANSACTION
15163.82,18,119.05861706889642,0,KOTAK,@phonepe,TRANSACTION_TIMEOUT
8588.93,17,15.582414297648636,1,ICICI,@ybl,DUPLICATE_TRANSACTION
2572.0,22,38.408123426046785,0,HDFC,@gpay,WRONG_DEBIT
7041.46,15,190.03560314239496,0,PNB,@phonepe,TRANSACTION_TIMEOUT
81226.37,18,159.95381964660723,0,HDFC,@phonepe,BENEFICIARY_NOT_CREDITED
74843.08,18,48.01315305987094,0,SBI,@phonepe,BENEFICIARY_NOT_CREDITED
5186.57,9,13.378510597280856,1,PNB,@okaxis,DUPLICATE_TRANSACTION
35946.48,19,28.028854795142824,0,PNB,@phonepe,WRONG_DEBIT
1135.67,9,9.145068734601555,0,AXIS,@ybl,TECHNICAL_DECLINE
8682.86,17,19.06084722623147,1,SBI,@gpay,DUPLICATE_TRANSACTION
24716.84,15,3.7679706116959943,0,PNB,@ybl,WRONG_DEBIT
340.23,13,63.58743670024522,0,AXIS,@gpay,TRANSACTION_TIMEOUT
54405.2,9,75.75670648925747,0,SBI,@ybl,BENEFICIARY_NOT_CREDITED
7601.92,22,22.116133762497608,1,HDFC,@gpay,DUPLICATE_TRANSACTION
3597.86,9,8.783339471334433,1,SBI,@paytm,DUPLICATE_TRANSACTION
18785.5,6,49.024458291489616,0,HDFC,@ybl,WRONG_DEBIT
6825.97,18,22.827064649492407,1,AXIS,@ybl,DUPLICATE_TRANSACTION
15870.07,1,24.9739920937439,0,AXIS,@okaxis,WRONG_DEBIT
18733.64,5,18.407524271011297,0,HDFC,@gpay,WRONG_DEBIT
5948.23,12,10.61610327371972,1,SBI,@paytm,DUPLICATE_TRANSACTION
19375.72,23,161.29130059134783,0,ICICI,@paytm,TRANSACTION_TIMEOUT
69592.46,16,98.44861443405729,0,SBI,@upi,BENEFICIARY_NOT_CREDITED
2549.85,23,60.15269150799239,0,PNB,@okaxis,TRANSACTION_TIMEOUT
2704.43,13,11.573085910999268,0,SBI,@upi,TECHNICAL_DECLINE
11656.66,13,98.17485388389359,0,HDFC,@okaxis,TRANSACTION_TIMEOUT
2028.6,13,17.12359367739079,1,AXIS,@phonepe,DUPLICATE_TRANSACTION
2354.03,17,11.458146930359206,0,SBI,@upi,TECHNICAL_DECLINE
1078.6,5,195.52651313631893,0,PNB,@upi,TRANSACTION_TIMEOUT
16966.54,23,61.48273189658861,0,SBI,@gpay,TRANSACTION_TIMEOUT
40304.96,3,40.583660344509916,0,ICICI,@paytm,WRONG_DEBIT
1863.42,15,2.902746070952463,0,ICICI,@gpay,TECHNICAL_DECLINE
3523.15,6,9.433607758517176,0,ICICI,@gpay,TECHNICAL_DECLINE
4991.63,12,3.4691498511203767,0,HDFC,@gpay,TECHNICAL_DECLINE
4615.64,10,2.880876817979207,0,ICICI,@ybl,TECHNICAL_DECLINE
7583.64,18,147.21660277544268,0,SBI,@gpay,TRANSACTION_TIMEOUT
9520.62,7,142.53631846475534,0,PNB,@gpay,TRANSACTION_TIMEOUT
7237.21,21,8.115545985407632,1,ICICI,@paytm,DUPLICATE_TRANSACTION
2459.15,10,0.5205861166533783,1,HDFC,@phonepe,DUPLICATE_TRANSACTION
3356.41,19,13.600718680118241,0,BOB,@gpay,WRONG_DEBIT
